,stationid,datetime,rrr24
169,99203,2012-08-21,0.0
170,99203,2012-08-22,0.0
171,99203,2012-08-23,0.0
172,99203,2012-08-24,0.0
173,99203,2012-08-25,0.0
174,99203,2012-08-26,0.0
175,99203,2012-08-27,0.0
176,99203,2012-08-28,0.0
177,99203,2012-08-29,0.0
178,99203,2012-08-30,0.0
179,99203,2012-08-31,0.0
180,99203,2012-09-01,0.0
181,99203,2012-09-02,7.0
182,99203,2012-09-03,1.0
183,99203,2012-09-04,0.0
184,99203,2012-09-05,0.0
185,99203,2012-09-06,0.0
186,99203,2012-09-07,0.0
187,99203,2012-09-08,0.0
188,99203,2012-09-09,0.0
189,99203,2012-09-10,7.0
190,99203,2012-09-11,0.0
191,99203,2012-09-12,0.0
192,99203,2012-09-13,0.0
193,99203,2012-09-14,0.0
194,99203,2012-09-15,0.0
195,99203,2012-09-16,0.0
196,99203,2012-09-17,0.0
197,99203,2012-09-18,0.0
198,99203,2012-09-19,0.0
199,99203,2012-09-20,0.0
200,99203,2012-09-21,0.0
201,99203,2012-09-22,0.0
202,99203,2012-09-23,0.0
203,99203,2012-09-24,0.0
204,99203,2012-09-25,0.0
205,99203,2012-09-26,0.0
206,99203,2012-09-27,0.0
207,99203,2012-09-28,0.0
208,99203,2012-09-29,0.0
209,99203,2012-09-30,0.0
210,99203,2012-10-01,0.0
211,99203,2012-10-02,0.0
212,99203,2012-10-03,0.0
213,99203,2012-10-04,0.0
214,99203,2012-10-05,0.0
215,99203,2012-10-06,0.0
216,99203,2012-10-07,0.0
217,99203,2012-10-08,0.0
218,99203,2012-10-09,0.0
219,99203,2012-10-10,0.0
220,99203,2012-10-11,1.0
221,99203,2012-10-12,2.0
222,99203,2012-10-13,0.0
223,99203,2012-10-14,0.0
224,99203,2012-10-15,0.0
225,99203,2012-10-16,0.0
226,99203,2012-10-17,0.0
227,99203,2012-10-18,0.0
228,99203,2012-10-19,0.0
229,99203,2012-10-20,0.0
230,99203,2012-10-21,0.0
231,99203,2012-10-22,0.0
232,99203,2012-10-23,0.0
233,99203,2012-10-24,0.0
234,99203,2012-10-25,0.0
235,99203,2012-10-26,0.0
236,99203,2012-10-27,0.0
237,99203,2012-10-28,0.0
238,99203,2012-10-29,0.0
239,99203,2012-10-30,0.0
240,99203,2012-10-31,0.0
241,99203,2012-11-01,0.0
242,99203,2012-11-02,0.0
243,99203,2012-11-03,0.0
244,99203,2012-11-04,0.0
245,99203,2012-11-05,0.0
246,99203,2012-11-06,0.0
247,99203,2012-11-07,0.0
248,99203,2012-11-08,0.0
249,99203,2012-11-09,0.0
250,99203,2012-11-10,4.0
251,99203,2012-11-11,3.0
252,99203,2012-11-12,21.0
253,99203,2012-11-13,0.0
254,99203,2012-11-14,0.0
255,99203,2012-11-15,0.0
256,99203,2012-11-16,0.0
257,99203,2012-11-17,0.0
258,99203,2012-11-18,0.0
259,99203,2012-11-19,0.0
260,99203,2012-11-20,0.0
261,99203,2012-11-21,4.0
262,99203,2012-11-22,0.0
263,99203,2012-11-23,0.0
264,99203,2012-11-24,0.0
265,99203,2012-11-25,0.0
266,99203,2012-11-26,3.0
267,99203,2012-11-27,0.0
268,99203,2012-11-28,0.0
269,99203,2012-11-29,
270,99203,2012-11-30,0.0
271,99203,2012-12-01,0.0
272,99203,2012-12-02,0.0
273,99203,2012-12-03,0.0
274,99203,2012-12-04,0.0
275,99203,2012-12-05,3.0
276,99203,2012-12-06,0.0
277,99203,2012-12-07,0.0
278,99203,2012-12-08,0.0
279,99203,2012-12-09,2.0
280,99203,2012-12-10,0.0
281,99203,2012-12-11,0.0
282,99203,2012-12-12,2.0
283,99203,2012-12-13,0.0
284,99203,2012-12-14,0.0
285,99203,2012-12-15,8.0
286,99203,2012-12-16,0.0
287,99203,2012-12-17,6.0
288,99203,2012-12-18,0.0
289,99203,2012-12-19,0.0
290,99203,2012-12-20,10.0
291,99203,2012-12-21,3.0
292,99203,2012-12-22,2.0
293,99203,2012-12-23,0.0
294,99203,2012-12-24,0.0
295,99203,2012-12-25,0.0
296,99203,2012-12-26,0.0
297,99203,2012-12-27,0.0
298,99203,2012-12-28,0.0
299,99203,2012-12-29,0.0
300,99203,2012-12-30,0.0
301,99203,2012-12-31,2.0
302,99203,2013-01-01,0.0
303,99203,2013-01-02,0.0
304,99203,2013-01-03,0.0
305,99203,2013-01-04,0.0
306,99203,2013-01-05,0.0
307,99203,2013-01-06,0.0
308,99203,2013-01-07,0.0
309,99203,2013-01-08,0.0
310,99203,2013-01-09,1.0
311,99203,2013-01-10,10.0
312,99203,2013-01-11,4.0
313,99203,2013-01-12,0.0
314,99203,2013-01-13,0.0
315,99203,2013-01-14,0.0
316,99203,2013-01-15,0.0
317,99203,2013-01-16,0.0
318,99203,2013-01-17,0.0
319,99203,2013-01-18,0.0
320,99203,2013-01-19,0.0
321,99203,2013-01-20,0.0
322,99203,2013-01-21,0.0
323,99203,2013-01-22,0.0
324,99203,2013-01-23,0.0
325,99203,2013-01-24,0.0
326,99203,2013-01-25,0.0
327,99203,2013-01-26,0.0
328,99203,2013-01-27,5.0
329,99203,2013-01-28,2.0
330,99203,2013-01-29,19.0
331,99203,2013-01-30,4.0
332,99203,2013-01-31,0.0
333,99203,2013-02-01,2.0
334,99203,2013-02-02,2.0
335,99203,2013-02-03,0.0
336,99203,2013-02-04,0.0
337,99203,2013-02-05,0.0
338,99203,2013-02-06,0.0
339,99203,2013-02-07,9.0
340,99203,2013-02-08,0.0
341,99203,2013-02-09,0.0
342,99203,2013-02-10,0.0
343,99203,2013-02-11,0.0
344,99203,2013-02-12,2.0
345,99203,2013-02-13,11.0
346,99203,2013-02-14,0.0
347,99203,2013-02-15,0.0
348,99203,2013-02-16,0.0
349,99203,2013-02-17,0.0
350,99203,2013-02-18,0.0
351,99203,2013-02-19,0.3
352,99203,2013-02-20,0.0
353,99203,2013-02-21,0.0
354,99203,2013-02-22,0.0
355,99203,2013-02-23,0.0
356,99203,2013-02-24,1.0
357,99203,2013-02-25,0.0
358,99203,2013-02-26,0.0
359,99203,2013-02-27,0.0
360,99203,2013-02-28,0.0
361,99203,2013-03-01,8.1
362,99203,2013-03-02,0.0
363,99203,2013-03-03,0.0
364,99203,2013-03-04,2.0
365,99203,2013-03-05,0.0
366,99203,2013-03-06,0.0
367,99203,2013-03-07,0.0
368,99203,2013-03-08,0.0
369,99203,2013-03-09,0.0
370,99203,2013-03-10,0.0
371,99203,2013-03-11,0.0
372,99203,2013-03-12,0.0
373,99203,2013-03-13,0.0
374,99203,2013-03-14,0.0
375,99203,2013-03-15,0.0
376,99203,2013-03-16,0.0
377,99203,2013-03-17,2.0
378,99203,2013-03-18,0.0
379,99203,2013-03-19,0.0
380,99203,2013-03-20,0.0
381,99203,2013-03-21,0.0
382,99203,2013-03-22,0.0
383,99203,2013-03-23,0.0
384,99203,2013-03-24,5.0
385,99203,2013-03-25,0.0
386,99203,2013-03-26,0.0
387,99203,2013-03-27,0.0
388,99203,2013-03-28,0.0
389,99203,2013-03-29,0.0
390,99203,2013-03-30,0.0
391,99203,2013-03-31,0.0
392,99203,2013-04-01,0.0
393,99203,2013-04-02,0.0
394,99203,2013-04-03,0.0
395,99203,2013-04-04,0.0
396,99203,2013-04-05,0.0
397,99203,2013-04-06,0.0
398,99203,2013-04-07,0.0
399,99203,2013-04-08,0.0
400,99203,2013-04-09,0.0
401,99203,2013-04-10,0.0
402,99203,2013-04-11,0.0
403,99203,2013-04-12,0.0
404,99203,2013-04-13,0.0
405,99203,2013-04-14,0.0
406,99203,2013-04-15,0.0
407,99203,2013-04-16,2.0
408,99203,2013-04-17,6.0
409,99203,2013-04-18,0.0
410,99203,2013-04-19,1.0
411,99203,2013-04-20,8.0
412,99203,2013-04-21,10.0
413,99203,2013-04-22,8.0
414,99203,2013-04-23,0.0
415,99203,2013-04-24,0.0
416,99203,2013-04-25,0.0
417,99203,2013-04-26,0.0
418,99203,2013-04-27,0.0
419,99203,2013-04-28,0.0
420,99203,2013-04-29,0.0
421,99203,2013-04-30,0.0
422,99203,2013-05-01,0.0
423,99203,2013-05-02,0.0
424,99203,2013-05-03,0.0
425,99203,2013-05-04,0.0
426,99203,2013-05-05,0.0
427,99203,2013-05-06,0.0
428,99203,2013-05-07,3.8
429,99203,2013-05-08,1.8
430,99203,2013-05-09,2.0
431,99203,2013-05-10,0.0
432,99203,2013-05-11,7.0
433,99203,2013-05-12,8.0
434,99203,2013-05-13,2.0
435,99203,2013-05-14,5.0
436,99203,2013-05-15,2.0
437,99203,2013-05-16,4.0
438,99203,2013-05-17,2.0
439,99203,2013-05-18,0.0
440,99203,2013-05-19,0.0
441,99203,2013-05-20,0.0
442,99203,2013-05-21,0.6
443,99203,2013-05-22,0.0
444,99203,2013-05-23,0.0
445,99203,2013-05-24,0.0
446,99203,2013-05-25,0.0
447,99203,2013-05-26,13.0
448,99203,2013-05-27,11.0
449,99203,2013-05-28,15.4
450,99203,2013-05-29,0.0
451,99203,2013-05-30,0.0
452,99203,2013-05-31,0.0
453,99203,2013-06-01,0.0
454,99203,2013-06-02,6.0
455,99203,2013-06-03,0.0
456,99203,2013-06-04,0.0
457,99203,2013-06-05,0.0
458,99203,2013-06-06,0.0
459,99203,2013-06-07,0.0
460,99203,2013-06-08,1.0
461,99203,2013-06-09,1.0
462,99203,2013-06-10,1.0
463,99203,2013-06-11,6.0
464,99203,2013-06-12,0.0
465,99203,2013-06-13,0.0
466,99203,2013-06-14,0.0
467,99203,2013-06-15,0.0
468,99203,2013-06-16,0.0
469,99203,2013-06-17,0.0
470,99203,2013-06-18,15.0
471,99203,2013-06-19,3.0
472,99203,2013-06-20,0.0
473,99203,2013-06-21,27.0
474,99203,2013-06-22,2.0
475,99203,2013-06-23,0.0
476,99203,2013-06-24,0.0
477,99203,2013-06-25,0.0
478,99203,2013-06-26,0.0
479,99203,2013-06-27,0.0
480,99203,2013-06-28,0.0
481,99203,2013-06-29,0.0
482,99203,2013-06-30,0.0
483,99203,2013-07-01,0.0
484,99203,2013-07-02,0.0
485,99203,2013-07-03,0.0
486,99203,2013-07-04,0.0
487,99203,2013-07-05,0.0
488,99203,2013-07-06,0.0
489,99203,2013-07-07,0.0
490,99203,2013-07-08,0.0
491,99203,2013-07-09,0.0
492,99203,2013-07-10,0.0
493,99203,2013-07-11,0.0
494,99203,2013-07-12,0.0
495,99203,2013-07-13,0.0
496,99203,2013-07-14,0.0
497,99203,2013-07-15,0.0
498,99203,2013-07-16,0.0
499,99203,2013-07-17,0.0
500,99203,2013-07-18,0.0
501,99203,2013-07-19,0.0
502,99203,2013-07-20,0.0
503,99203,2013-07-21,0.0
504,99203,2013-07-22,0.0
505,99203,2013-07-23,0.0
506,99203,2013-07-24,0.0
507,99203,2013-07-25,0.0
508,99203,2013-07-26,0.0
509,99203,2013-07-27,0.0
510,99203,2013-07-28,0.0
511,99203,2013-07-29,0.0
512,99203,2013-07-30,0.0
513,99203,2013-07-31,0.0
514,99203,2013-08-01,0.0
515,99203,2013-08-02,0.0
516,99203,2013-08-03,0.0
517,99203,2013-08-04,0.0
518,99203,2013-08-05,0.0
519,99203,2013-08-06,0.0
520,99203,2013-08-07,0.0
521,99203,2013-08-08,0.0
522,99203,2013-08-09,0.0
523,99203,2013-08-10,0.0
524,99203,2013-08-11,0.0
525,99203,2013-08-12,0.0
526,99203,2013-08-13,0.0
527,99203,2013-08-14,0.0
528,99203,2013-08-15,0.0
529,99203,2013-08-16,0.0
530,99203,2013-08-17,0.0
531,99203,2013-08-18,0.0
532,99203,2013-08-19,0.0
533,99203,2013-08-20,0.0
534,99203,2013-08-21,0.0
535,99203,2013-08-22,0.0
536,99203,2013-08-23,0.0
537,99203,2013-08-24,0.0
538,99203,2013-08-25,0.0
539,99203,2013-08-26,0.0
540,99203,2013-08-27,0.0
541,99203,2013-08-28,0.0
542,99203,2013-08-29,0.0
543,99203,2013-08-30,0.0
544,99203,2013-08-31,0.0
545,99203,2013-09-01,0.0
546,99203,2013-09-02,0.0
547,99203,2013-09-03,0.0
548,99203,2013-09-04,0.0
549,99203,2013-09-05,0.0
550,99203,2013-09-06,0.0
551,99203,2013-09-07,0.0
552,99203,2013-09-08,0.0
553,99203,2013-09-09,0.0
554,99203,2013-09-10,0.0
555,99203,2013-09-11,0.0
556,99203,2013-09-12,0.0
557,99203,2013-09-13,0.0
558,99203,2013-09-14,0.0
559,99203,2013-09-15,0.0
560,99203,2013-09-16,0.0
561,99203,2013-09-17,0.0
562,99203,2013-09-18,0.0
563,99203,2013-09-19,0.0
564,99203,2013-09-20,0.0
565,99203,2013-09-21,0.6
566,99203,2013-09-22,0.0
567,99203,2013-09-23,2.0
568,99203,2013-09-24,0.0
569,99203,2013-09-25,0.0
570,99203,2013-09-26,0.0
571,99203,2013-09-27,0.0
572,99203,2013-09-28,0.0
573,99203,2013-09-29,0.0
574,99203,2013-09-30,0.0
575,99203,2013-10-01,0.0
576,99203,2013-10-02,0.0
577,99203,2013-10-03,0.0
578,99203,2013-10-04,0.0
579,99203,2013-10-05,0.0
580,99203,2013-10-06,0.0
581,99203,2013-10-07,3.0
582,99203,2013-10-08,0.4
583,99203,2013-10-09,0.0
584,99203,2013-10-10,0.0
585,99203,2013-10-11,0.0
586,99203,2013-10-12,0.0
587,99203,2013-10-13,0.0
588,99203,2013-10-14,0.0
589,99203,2013-10-15,0.0
590,99203,2013-10-16,0.0
591,99203,2013-10-17,0.0
592,99203,2013-10-18,0.0
593,99203,2013-10-19,0.0
594,99203,2013-10-20,0.4
595,99203,2013-10-21,0.0
596,99203,2013-10-22,0.0
597,99203,2013-10-23,0.0
598,99203,2013-10-24,0.0
599,99203,2013-10-25,0.0
600,99203,2013-10-26,0.0
601,99203,2013-10-27,0.0
602,99203,2013-10-28,0.0
603,99203,2013-10-29,0.0
604,99203,2013-10-30,0.0
605,99203,2013-10-31,0.0
606,99203,2013-11-01,0.0
607,99203,2013-11-02,0.0
608,99203,2013-11-03,0.0
609,99203,2013-11-04,0.0
610,99203,2013-11-05,0.0
611,99203,2013-11-06,0.0
612,99203,2013-11-07,0.0
613,99203,2013-11-08,0.0
614,99203,2013-11-09,1.4
615,99203,2013-11-10,5.0
616,99203,2013-11-11,0.0
617,99203,2013-11-12,0.0
618,99203,2013-11-13,2.0
619,99203,2013-11-14,0.0
620,99203,2013-11-15,0.0
621,99203,2013-11-16,0.0
622,99203,2013-11-17,0.0
623,99203,2013-11-18,0.0
624,99203,2013-11-19,0.0
625,99203,2013-11-20,0.0
626,99203,2013-11-21,1.0
627,99203,2013-11-22,0.0
628,99203,2013-11-23,0.0
629,99203,2013-11-24,0.0
630,99203,2013-11-25,0.0
631,99203,2013-11-26,0.0
632,99203,2013-11-27,0.0
633,99203,2013-11-28,5.0
634,99203,2013-11-29,0.0
635,99203,2013-11-30,5.0
636,99203,2013-12-01,0.0
637,99203,2013-12-02,0.0
638,99203,2013-12-03,0.0
639,99203,2013-12-04,0.0
640,99203,2013-12-05,0.0
641,99203,2013-12-06,0.0
642,99203,2013-12-07,0.0
643,99203,2013-12-08,0.0
644,99203,2013-12-09,4.0
645,99203,2013-12-10,0.0
646,99203,2013-12-11,0.0
647,99203,2013-12-12,5.0
648,99203,2013-12-13,0.0
649,99203,2013-12-14,3.0
650,99203,2013-12-15,0.0
651,99203,2013-12-16,0.0
652,99203,2013-12-17,0.0
653,99203,2013-12-18,0.0
654,99203,2013-12-19,0.0
655,99203,2013-12-20,0.01
656,99203,2013-12-21,0.0
657,99203,2013-12-22,0.01
658,99203,2013-12-23,0.0
659,99203,2013-12-24,0.0
660,99203,2013-12-25,0.0
661,99203,2013-12-26,0.0
662,99203,2013-12-27,0.0
663,99203,2013-12-28,0.0
664,99203,2013-12-29,0.0
665,99203,2013-12-30,0.0
666,99203,2013-12-31,0.0
667,99203,2014-01-01,0.0
668,99203,2014-01-02,0.0
669,99203,2014-01-03,0.0
670,99203,2014-01-04,0.0
671,99203,2014-01-05,0.0
672,99203,2014-01-06,0.0
673,99203,2014-01-07,0.0
674,99203,2014-01-08,0.0
675,99203,2014-01-09,0.0
676,99203,2014-01-10,0.0
677,99203,2014-01-11,0.0
678,99203,2014-01-12,0.0
679,99203,2014-01-13,0.0
680,99203,2014-01-14,0.0
681,99203,2014-01-15,0.0
682,99203,2014-01-16,0.0
683,99203,2014-01-17,0.0
684,99203,2014-01-18,0.0
685,99203,2014-01-19,0.0
686,99203,2014-01-20,0.0
687,99203,2014-01-21,0.0
688,99203,2014-01-22,0.0
689,99203,2014-01-23,0.0
690,99203,2014-01-24,2.0
691,99203,2014-01-25,0.0
692,99203,2014-01-26,0.0
693,99203,2014-01-27,0.0
694,99203,2014-01-28,11.0
695,99203,2014-01-29,2.0
696,99203,2014-01-30,0.0
697,99203,2014-01-31,0.0
698,99203,2014-02-01,0.0
699,99203,2014-02-02,0.0
700,99203,2014-02-03,0.0
701,99203,2014-02-04,0.0
702,99203,2014-02-05,0.0
703,99203,2014-02-06,0.0
704,99203,2014-02-07,0.0
705,99203,2014-02-08,0.0
706,99203,2014-02-09,0.0
707,99203,2014-02-10,0.0
708,99203,2014-02-11,0.0
709,99203,2014-02-12,0.0
710,99203,2014-02-13,0.0
711,99203,2014-02-14,0.0
712,99203,2014-02-15,0.0
713,99203,2014-02-16,0.0
714,99203,2014-02-17,0.0
715,99203,2014-02-18,0.0
716,99203,2014-02-19,0.0
717,99203,2014-02-20,0.0
718,99203,2014-02-21,0.0
719,99203,2014-02-22,0.0
720,99203,2014-02-23,0.0
721,99203,2014-02-24,0.0
722,99203,2014-02-25,0.0
723,99203,2014-02-26,0.0
724,99203,2014-02-27,1.0
725,99203,2014-02-28,0.0
726,99203,2014-03-01,0.8
727,99203,2014-03-02,0.0
728,99203,2014-03-03,0.0
729,99203,2014-03-04,0.2
730,99203,2014-03-05,0.0
731,99203,2014-03-06,0.0
732,99203,2014-03-07,3.0
733,99203,2014-03-08,0.4
734,99203,2014-03-09,0.0
735,99203,2014-03-10,0.0
736,99203,2014-03-11,0.0
737,99203,2014-03-12,0.0
738,99203,2014-03-13,0.0
739,99203,2014-03-14,0.6
740,99203,2014-03-15,0.0
741,99203,2014-03-16,0.0
742,99203,2014-03-17,0.0
743,99203,2014-03-18,2.4
744,99203,2014-03-19,0.0
745,99203,2014-03-20,0.0
746,99203,2014-03-21,0.0
747,99203,2014-03-22,0.0
748,99203,2014-03-23,0.0
749,99203,2014-03-24,0.0
750,99203,2014-03-25,0.0
751,99203,2014-03-26,0.0
752,99203,2014-03-27,0.2
753,99203,2014-03-28,0.0
754,99203,2014-03-29,0.2
755,99203,2014-03-30,11.0
756,99203,2014-03-31,0.0
757,99203,2014-04-01,0.0
758,99203,2014-04-02,0.0
759,99203,2014-04-03,0.0
760,99203,2014-04-04,5.0
761,99203,2014-04-05,0.0
762,99203,2014-04-06,0.0
763,99203,2014-04-07,5.0
764,99203,2014-04-08,0.0
765,99203,2014-04-09,0.0
766,99203,2014-04-10,0.0
767,99203,2014-04-11,0.0
768,99203,2014-04-12,0.0
769,99203,2014-04-13,0.0
770,99203,2014-04-14,0.0
771,99203,2014-04-15,0.0
772,99203,2014-04-16,0.0
773,99203,2014-04-17,0.0
774,99203,2014-04-18,0.5
775,99203,2014-04-19,0.0
776,99203,2014-04-20,0.0
777,99203,2014-04-21,2.0
778,99203,2014-04-22,5.0
779,99203,2014-04-23,0.0
780,99203,2014-04-24,0.0
781,99203,2014-04-25,0.0
782,99203,2014-04-26,4.0
783,99203,2014-04-27,1.0
784,99203,2014-04-28,0.0
785,99203,2014-04-29,0.0
786,99203,2014-04-30,0.0
787,99203,2014-05-01,0.0
788,99203,2014-05-02,0.0
789,99203,2014-05-03,0.6
790,99203,2014-05-04,3.0
791,99203,2014-05-05,0.0
792,99203,2014-05-06,0.0
793,99203,2014-05-07,0.0
794,99203,2014-05-08,0.0
795,99203,2014-05-09,0.0
796,99203,2014-05-10,0.0
797,99203,2014-05-11,0.0
798,99203,2014-05-12,0.0
799,99203,2014-05-13,1.0
800,99203,2014-05-14,0.0
801,99203,2014-05-15,0.0
802,99203,2014-05-16,0.0
803,99203,2014-05-17,0.0
804,99203,2014-05-18,0.0
805,99203,2014-05-19,0.0
806,99203,2014-05-20,2.0
807,99203,2014-05-21,0.0
808,99203,2014-05-22,0.0
809,99203,2014-05-23,0.0
810,99203,2014-05-24,0.0
811,99203,2014-05-25,0.0
812,99203,2014-05-26,0.0
813,99203,2014-05-27,0.8
814,99203,2014-05-28,0.8
815,99203,2014-05-29,0.0
816,99203,2014-05-30,0.0
817,99203,2014-05-31,0.0
818,99203,2014-06-01,0.4
819,99203,2014-06-02,0.2
820,99203,2014-06-03,0.0
821,99203,2014-06-04,0.2
822,99203,2014-06-05,0.0
823,99203,2014-06-06,0.2
824,99203,2014-06-07,5.0
825,99203,2014-06-08,5.0
826,99203,2014-06-09,0.2
827,99203,2014-06-10,0.0
828,99203,2014-06-11,0.0
829,99203,2014-06-12,0.0
830,99203,2014-06-13,0.2
831,99203,2014-06-14,0.0
832,99203,2014-06-15,0.0
833,99203,2014-06-16,0.0
834,99203,2014-06-17,0.0
835,99203,2014-06-18,0.0
836,99203,2014-06-19,0.0
837,99203,2014-06-20,0.0
838,99203,2014-06-21,0.0
839,99203,2014-06-22,0.0
840,99203,2014-06-23,0.0
841,99203,2014-06-24,0.0
842,99203,2014-06-25,0.0
843,99203,2014-06-26,0.0
844,99203,2014-06-27,0.0
845,99203,2014-06-28,0.0
846,99203,2014-06-29,0.0
847,99203,2014-06-30,0.0
848,99203,2014-07-01,0.0
849,99203,2014-07-02,0.0
850,99203,2014-07-03,0.0
851,99203,2014-07-04,0.0
852,99203,2014-07-05,0.2
853,99203,2014-07-06,0.2
854,99203,2014-07-07,0.0
855,99203,2014-07-08,0.0
856,99203,2014-07-09,0.0
857,99203,2014-07-10,0.0
858,99203,2014-07-11,0.0
859,99203,2014-07-12,0.0
860,99203,2014-07-13,0.0
861,99203,2014-07-14,0.0
862,99203,2014-07-15,0.0
863,99203,2014-07-16,0.0
864,99203,2014-07-17,0.0
865,99203,2014-07-18,0.0
866,99203,2014-07-19,0.0
867,99203,2014-07-20,0.0
868,99203,2014-07-21,0.0
869,99203,2014-07-22,0.0
870,99203,2014-07-23,0.0
871,99203,2014-07-24,0.0
872,99203,2014-07-25,0.0
